logged_at_utc,ts,device_id,temperature_c,humidity_percent,noise_db,position
2025-11-18T23:18:23Z,2025-11-18T23:18:23Z,safesleep-dev-01,26.0,34.4,21.3,lateral
2025-11-18T23:18:26Z,2025-11-18T23:18:26Z,safesleep-dev-01,19.4,50.6,55.8,supino
2025-11-18T23:18:29Z,2025-11-18T23:18:29Z,safesleep-dev-01,22.1,49.4,73.0,supino
2025-11-18T23:18:32Z,2025-11-18T23:18:32Z,safesleep-dev-01,22.6,66.8,51.3,supino
2025-11-18T23:18:35Z,2025-11-18T23:18:35Z,safesleep-dev-01,22.1,32.1,23.5,lateral
2025-11-18T23:18:38Z,2025-11-18T23:18:38Z,safesleep-dev-01,27.2,66.3,36.5,supino
2025-11-18T23:18:41Z,2025-11-18T23:18:41Z,safesleep-dev-01,22.1,42.0,86.8,supino
2025-11-18T23:18:44Z,2025-11-18T23:18:44Z,safesleep-dev-01,25.6,55.4,27.5,supino
2025-11-18T23:18:47Z,2025-11-18T23:18:47Z,safesleep-dev-01,26.2,42.5,67.4,lateral
2025-11-18T23:18:50Z,2025-11-18T23:18:50Z,safesleep-dev-01,24.6,61.2,85.6,lateral
2025-11-18T23:18:53Z,2025-11-18T23:18:53Z,safesleep-dev-01,23.5,39.9,33.1,lateral
2025-11-18T23:18:56Z,2025-11-18T23:18:56Z,safesleep-dev-01,29.3,64.8,85.7,supino
2025-11-18T23:18:59Z,2025-11-18T23:18:59Z,safesleep-dev-01,23.6,40.6,80.6,supino
2025-11-18T23:19:02Z,2025-11-18T23:19:02Z,safesleep-dev-01,18.2,67.0,30.9,lateral
2025-11-18T23:19:05Z,2025-11-18T23:19:05Z,safesleep-dev-01,29.6,51.4,30.9,supino
2025-11-18T23:19:08Z,2025-11-18T23:19:08Z,safesleep-dev-01,25.9,52.7,86.7,supino
2025-11-18T23:19:11Z,2025-11-18T23:19:11Z,safesleep-dev-01,22.0,60.6,55.5,supino
2025-11-18T23:19:14Z,2025-11-18T23:19:14Z,safesleep-dev-01,27.0,66.5,71.4,supino
2025-11-18T23:19:17Z,2025-11-18T23:19:17Z,safesleep-dev-01,28.1,63.0,23.2,lateral
2025-11-18T23:19:20Z,2025-11-18T23:19:20Z,safesleep-dev-01,19.9,53.9,85.1,supino
2025-11-18T23:19:23Z,2025-11-18T23:19:23Z,safesleep-dev-01,23.8,31.8,48.4,supino
2025-11-18T23:19:26Z,2025-11-18T23:19:26Z,safesleep-dev-01,26.4,55.5,63.0,lateral
2025-11-18T23:19:29Z,2025-11-18T23:19:29Z,safesleep-dev-01,22.4,65.8,57.5,lateral
2025-11-18T23:19:32Z,2025-11-18T23:19:32Z,safesleep-dev-01,22.9,33.2,60.5,supino
2025-11-18T23:19:35Z,2025-11-18T23:19:35Z,safesleep-dev-01,18.2,37.4,45.5,lateral
2025-11-18T23:19:38Z,2025-11-18T23:19:38Z,safesleep-dev-01,19.0,68.6,51.3,prono
2025-11-18T23:19:41Z,2025-11-18T23:19:41Z,safesleep-dev-01,29.8,48.3,38.7,supino
2025-11-18T23:19:44Z,2025-11-18T23:19:44Z,safesleep-dev-01,29.4,48.9,47.5,lateral
2025-11-18T23:19:47Z,2025-11-18T23:19:47Z,safesleep-dev-01,28.7,48.5,49.3,prono
2025-11-18T23:19:50Z,2025-11-18T23:19:50Z,safesleep-dev-01,21.6,62.1,26.0,prono
2025-11-18T23:19:53Z,2025-11-18T23:19:53Z,safesleep-dev-01,27.7,61.5,31.3,supino
2025-11-18T23:19:56Z,2025-11-18T23:19:56Z,safesleep-dev-01,18.2,37.4,79.9,supino
2025-11-18T23:19:59Z,2025-11-18T23:19:59Z,safesleep-dev-01,28.4,32.6,87.2,lateral
2025-11-18T23:20:02Z,2025-11-18T23:20:02Z,safesleep-dev-01,29.1,42.7,84.3,supino
2025-11-18T23:20:05Z,2025-11-18T23:20:05Z,safesleep-dev-01,21.5,36.7,37.0,supino
2025-11-18T23:20:08Z,2025-11-18T23:20:08Z,safesleep-dev-01,23.3,44.7,75.7,supino
2025-11-18T23:20:11Z,2025-11-18T23:20:11Z,safesleep-dev-01,22.0,55.8,79.8,prono
2025-11-18T23:20:14Z,2025-11-18T23:20:14Z,safesleep-dev-01,29.8,62.3,75.5,prono
2025-11-18T23:20:17Z,2025-11-18T23:20:17Z,safesleep-dev-01,22.6,39.7,74.1,supino
2025-11-18T23:20:20Z,2025-11-18T23:20:20Z,safesleep-dev-01,29.0,56.0,30.0,supino
2025-11-18T23:20:23Z,2025-11-18T23:20:23Z,safesleep-dev-01,25.6,57.1,75.9,prono
2025-11-18T23:20:26Z,2025-11-18T23:20:26Z,safesleep-dev-01,29.0,43.2,51.0,supino
2025-11-18T23:20:29Z,2025-11-18T23:20:29Z,safesleep-dev-01,20.5,36.5,44.9,supino
2025-11-18T23:20:32Z,2025-11-18T23:20:32Z,safesleep-dev-01,22.7,44.0,47.1,supino
2025-11-18T23:20:35Z,2025-11-18T23:20:35Z,safesleep-dev-01,27.5,65.3,62.9,supino
2025-11-18T23:20:38Z,2025-11-18T23:20:38Z,safesleep-dev-01,23.0,36.0,39.5,supino
2025-11-18T23:20:41Z,2025-11-18T23:20:41Z,safesleep-dev-01,24.8,63.5,70.9,supino
2025-11-18T23:20:44Z,2025-11-18T23:20:44Z,safesleep-dev-01,28.3,56.0,52.1,prono
2025-11-18T23:20:47Z,2025-11-18T23:20:47Z,safesleep-dev-01,23.8,67.3,59.9,supino
2025-11-18T23:20:50Z,2025-11-18T23:20:50Z,safesleep-dev-01,18.2,49.3,25.8,supino
2025-11-18T23:20:53Z,2025-11-18T23:20:53Z,safesleep-dev-01,25.2,68.3,41.9,supino
2025-11-18T23:20:56Z,2025-11-18T23:20:56Z,safesleep-dev-01,29.1,40.9,70.8,lateral
2025-11-18T23:20:59Z,2025-11-18T23:20:59Z,safesleep-dev-01,18.8,32.1,89.8,prono
2025-11-18T23:21:02Z,2025-11-18T23:21:02Z,safesleep-dev-01,24.3,49.4,26.6,prono
2025-11-18T23:21:05Z,2025-11-18T23:21:05Z,safesleep-dev-01,29.3,62.0,46.9,supino
2025-11-18T23:21:08Z,2025-11-18T23:21:08Z,safesleep-dev-01,18.7,63.7,51.4,lateral
2025-11-18T23:21:11Z,2025-11-18T23:21:11Z,safesleep-dev-01,19.2,63.1,68.1,lateral
2025-11-18T23:21:14Z,2025-11-18T23:21:14Z,safesleep-dev-01,24.6,66.1,86.5,supino
2025-11-18T23:21:17Z,2025-11-18T23:21:17Z,safesleep-dev-01,20.9,49.3,77.2,supino
2025-11-18T23:21:20Z,2025-11-18T23:21:20Z,safesleep-dev-01,20.9,42.3,49.3,supino
2025-11-18T23:21:23Z,2025-11-18T23:21:23Z,safesleep-dev-01,24.9,61.4,71.5,lateral
2025-11-18T23:21:26Z,2025-11-18T23:21:26Z,safesleep-dev-01,27.9,57.6,75.6,supino
2025-11-18T23:21:29Z,2025-11-18T23:21:29Z,safesleep-dev-01,27.7,46.2,71.1,lateral
2025-11-18T23:21:32Z,2025-11-18T23:21:32Z,safesleep-dev-01,20.0,53.3,81.6,supino
2025-11-18T23:21:35Z,2025-11-18T23:21:35Z,safesleep-dev-01,23.4,66.5,67.2,supino
2025-11-18T23:21:38Z,2025-11-18T23:21:38Z,safesleep-dev-01,18.2,66.8,38.7,prono
2025-11-18T23:21:41Z,2025-11-18T23:21:41Z,safesleep-dev-01,22.0,35.5,41.0,supino
2025-11-18T23:21:44Z,2025-11-18T23:21:44Z,safesleep-dev-01,19.1,59.4,25.1,supino
2025-11-18T23:21:47Z,2025-11-18T23:21:47Z,safesleep-dev-01,26.6,61.5,41.6,supino
2025-11-18T23:21:50Z,2025-11-18T23:21:50Z,safesleep-dev-01,20.1,32.2,77.4,supino
2025-11-18T23:21:53Z,2025-11-18T23:21:53Z,safesleep-dev-01,19.5,41.5,53.9,prono
2025-11-18T23:21:56Z,2025-11-18T23:21:56Z,safesleep-dev-01,19.1,42.6,89.3,supino
2025-11-18T23:21:59Z,2025-11-18T23:21:59Z,safesleep-dev-01,23.0,48.5,36.0,lateral
2025-11-18T23:22:02Z,2025-11-18T23:22:02Z,safesleep-dev-01,22.7,59.0,77.0,lateral
2025-11-18T23:23:24Z,2025-11-18T23:23:24Z,safesleep-dev-01,23.9,38.6,36.7,lateral
2025-11-18T23:23:27Z,2025-11-18T23:23:27Z,safesleep-dev-01,25.9,61.3,20.3,supino
2025-11-18T23:23:30Z,2025-11-18T23:23:30Z,safesleep-dev-01,25.1,37.5,38.2,supino
2025-11-18T23:23:33Z,2025-11-18T23:23:33Z,safesleep-dev-01,18.2,43.2,58.2,supino
2025-11-18T23:23:36Z,2025-11-18T23:23:36Z,safesleep-dev-01,18.5,38.6,78.7,prono
2025-11-18T23:23:39Z,2025-11-18T23:23:39Z,safesleep-dev-01,27.2,35.7,69.2,supino
2025-11-18T23:23:42Z,2025-11-18T23:23:42Z,safesleep-dev-01,20.3,42.1,74.9,lateral
2025-11-18T23:23:45Z,2025-11-18T23:23:45Z,safesleep-dev-01,26.0,48.9,53.7,supino
2025-11-18T23:23:48Z,2025-11-18T23:23:48Z,safesleep-dev-01,19.5,52.0,68.6,supino
2025-11-18T23:23:51Z,2025-11-18T23:23:51Z,safesleep-dev-01,18.4,31.8,35.4,prono
2025-11-18T23:23:54Z,2025-11-18T23:23:54Z,safesleep-dev-01,27.9,41.0,28.1,supino
2025-11-18T23:23:57Z,2025-11-18T23:23:57Z,safesleep-dev-01,23.5,31.3,51.9,lateral
2025-11-18T23:24:00Z,2025-11-18T23:24:00Z,safesleep-dev-01,26.5,54.6,54.2,supino
2025-11-18T23:24:03Z,2025-11-18T23:24:03Z,safesleep-dev-01,24.6,39.0,66.9,supino
2025-11-18T23:24:06Z,2025-11-18T23:24:06Z,safesleep-dev-01,21.4,57.0,25.7,supino
2025-11-18T23:24:09Z,2025-11-18T23:24:09Z,safesleep-dev-01,27.4,56.2,46.2,supino
2025-11-18T23:24:12Z,2025-11-18T23:24:12Z,safesleep-dev-01,19.5,49.0,85.1,prono
2025-11-18T23:24:15Z,2025-11-18T23:24:15Z,safesleep-dev-01,25.5,52.9,48.9,lateral
2025-11-18T23:24:18Z,2025-11-18T23:24:18Z,safesleep-dev-01,27.8,30.4,85.9,supino
2025-11-18T23:24:21Z,2025-11-18T23:24:21Z,safesleep-dev-01,19.9,57.5,33.7,supino
2025-11-18T23:24:24Z,2025-11-18T23:24:24Z,safesleep-dev-01,23.6,48.7,77.4,supino
2025-11-18T23:24:27Z,2025-11-18T23:24:27Z,safesleep-dev-01,20.3,41.3,39.8,lateral
2025-11-18T23:24:30Z,2025-11-18T23:24:30Z,safesleep-dev-01,19.6,32.4,37.1,prono
2025-11-18T23:24:33Z,2025-11-18T23:24:33Z,safesleep-dev-01,18.5,33.6,67.9,supino
2025-11-18T23:24:36Z,2025-11-18T23:24:36Z,safesleep-dev-01,21.0,40.2,38.6,prono
2025-11-18T23:24:39Z,2025-11-18T23:24:39Z,safesleep-dev-01,22.7,49.1,51.5,supino
2025-11-18T23:24:42Z,2025-11-18T23:24:42Z,safesleep-dev-01,22.6,47.9,56.3,supino
2025-11-18T23:24:45Z,2025-11-18T23:24:45Z,safesleep-dev-01,20.3,35.8,37.8,lateral
2025-11-18T23:24:48Z,2025-11-18T23:24:48Z,safesleep-dev-01,24.4,66.2,89.8,supino
2025-11-18T23:24:51Z,2025-11-18T23:24:51Z,safesleep-dev-01,24.2,63.2,36.5,lateral
2025-11-18T23:24:54Z,2025-11-18T23:24:54Z,safesleep-dev-01,19.5,45.2,68.8,lateral
2025-11-18T23:24:57Z,2025-11-18T23:24:57Z,safesleep-dev-01,19.7,56.9,53.2,supino
2025-11-18T23:25:00Z,2025-11-18T23:25:00Z,safesleep-dev-01,25.5,31.8,47.2,supino
2025-11-18T23:25:03Z,2025-11-18T23:25:03Z,safesleep-dev-01,29.2,68.0,33.2,supino
2025-11-18T23:25:06Z,2025-11-18T23:25:06Z,safesleep-dev-01,20.7,62.9,73.9,supino
2025-11-18T23:25:09Z,2025-11-18T23:25:09Z,safesleep-dev-01,29.0,65.9,64.8,lateral
2025-11-18T23:25:12Z,2025-11-18T23:25:12Z,safesleep-dev-01,28.7,37.6,78.6,supino
2025-11-18T23:25:15Z,2025-11-18T23:25:15Z,safesleep-dev-01,19.6,57.3,56.9,prono
2025-11-18T23:25:18Z,2025-11-18T23:25:18Z,safesleep-dev-01,25.9,60.8,51.8,prono
2025-11-18T23:25:21Z,2025-11-18T23:25:21Z,safesleep-dev-01,19.2,48.7,22.2,lateral
2025-11-18T23:25:24Z,2025-11-18T23:25:24Z,safesleep-dev-01,26.0,61.5,40.1,supino
2025-11-18T23:25:27Z,2025-11-18T23:25:27Z,safesleep-dev-01,25.6,38.8,67.1,lateral
2025-11-18T23:25:30Z,2025-11-18T23:25:30Z,safesleep-dev-01,29.3,37.4,47.3,supino
2025-11-18T23:25:33Z,2025-11-18T23:25:33Z,safesleep-dev-01,27.1,44.6,23.0,lateral
2025-11-18T23:25:36Z,2025-11-18T23:25:36Z,safesleep-dev-01,19.6,47.9,43.1,lateral
2025-11-18T23:25:39Z,2025-11-18T23:25:39Z,safesleep-dev-01,24.3,61.6,74.2,supino
2025-11-18T23:25:42Z,2025-11-18T23:25:42Z,safesleep-dev-01,24.3,68.7,63.6,lateral
2025-11-18T23:25:45Z,2025-11-18T23:25:45Z,safesleep-dev-01,24.6,30.7,77.7,supino
2025-11-18T23:25:48Z,2025-11-18T23:25:48Z,safesleep-dev-01,20.0,54.9,58.4,supino
2025-11-18T23:25:51Z,2025-11-18T23:25:51Z,safesleep-dev-01,28.5,60.3,26.0,lateral
2025-11-18T23:25:54Z,2025-11-18T23:25:54Z,safesleep-dev-01,24.7,55.7,33.9,lateral
2025-11-18T23:25:57Z,2025-11-18T23:25:57Z,safesleep-dev-01,24.8,47.5,27.9,supino
2025-11-18T23:26:00Z,2025-11-18T23:26:00Z,safesleep-dev-01,26.1,55.0,47.8,supino
2025-11-18T23:26:03Z,2025-11-18T23:26:03Z,safesleep-dev-01,29.2,30.1,27.9,supino
2025-11-18T23:26:06Z,2025-11-18T23:26:06Z,safesleep-dev-01,26.8,41.3,56.5,supino
2025-11-18T23:26:09Z,2025-11-18T23:26:09Z,safesleep-dev-01,24.5,49.1,29.2,prono
2025-11-18T23:26:12Z,2025-11-18T23:26:12Z,safesleep-dev-01,22.0,56.8,88.2,supino
2025-11-18T23:26:15Z,2025-11-18T23:26:15Z,safesleep-dev-01,26.4,56.8,66.1,supino
2025-11-18T23:26:18Z,2025-11-18T23:26:18Z,safesleep-dev-01,21.2,41.8,82.4,supino
2025-11-18T23:26:21Z,2025-11-18T23:26:21Z,safesleep-dev-01,23.4,44.2,49.2,lateral
2025-11-18T23:26:24Z,2025-11-18T23:26:24Z,safesleep-dev-01,29.6,49.2,70.5,supino
2025-11-18T23:26:27Z,2025-11-18T23:26:27Z,safesleep-dev-01,29.7,47.3,56.4,supino
2025-11-18T23:26:30Z,2025-11-18T23:26:30Z,safesleep-dev-01,20.6,48.4,78.5,supino
2025-11-18T23:26:33Z,2025-11-18T23:26:33Z,safesleep-dev-01,21.1,41.8,30.0,supino
2025-11-18T23:26:36Z,2025-11-18T23:26:36Z,safesleep-dev-01,21.1,65.6,51.1,supino
2025-11-18T23:26:39Z,2025-11-18T23:26:39Z,safesleep-dev-01,18.5,54.5,47.6,lateral
2025-11-18T23:26:42Z,2025-11-18T23:26:42Z,safesleep-dev-01,29.1,33.1,42.2,supino
2025-11-18T23:26:45Z,2025-11-18T23:26:45Z,safesleep-dev-01,26.0,39.3,24.1,prono
2025-11-18T23:26:48Z,2025-11-18T23:26:48Z,safesleep-dev-01,25.4,45.9,37.6,prono
2025-11-18T23:26:51Z,2025-11-18T23:26:51Z,safesleep-dev-01,24.1,33.3,68.2,supino
2025-11-18T23:26:54Z,2025-11-18T23:26:54Z,safesleep-dev-01,24.1,45.0,37.5,supino
2025-11-18T23:26:57Z,2025-11-18T23:26:57Z,safesleep-dev-01,23.7,52.9,43.9,lateral
2025-11-18T23:27:00Z,2025-11-18T23:27:00Z,safesleep-dev-01,28.2,39.0,48.6,supino
2025-11-18T23:27:03Z,2025-11-18T23:27:03Z,safesleep-dev-01,23.6,43.8,30.0,supino
2025-11-18T23:27:06Z,2025-11-18T23:27:06Z,safesleep-dev-01,22.2,30.2,86.9,supino
2025-11-18T23:27:09Z,2025-11-18T23:27:09Z,safesleep-dev-01,24.3,56.8,81.8,supino
