logged_at_utc,ts,device_id,alerts
2025-11-18T22:28:57Z,2025-11-18T22:28:57Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:29:00Z,2025-11-18T22:29:00Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:29:03Z,2025-11-18T22:29:03Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:29:06Z,2025-11-18T22:29:06Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:29:09Z,2025-11-18T22:29:09Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:29:15Z,2025-11-18T22:29:15Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:29:18Z,2025-11-18T22:29:18Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:29:27Z,2025-11-18T22:29:27Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:29:30Z,2025-11-18T22:29:30Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:29:33Z,2025-11-18T22:29:33Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:29:39Z,2025-11-18T22:29:39Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:29:45Z,2025-11-18T22:29:45Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:29:48Z,2025-11-18T22:29:48Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:29:51Z,2025-11-18T22:29:51Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:29:54Z,2025-11-18T22:29:54Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:29:57Z,2025-11-18T22:29:57Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:30:00Z,2025-11-18T22:30:00Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:30:03Z,2025-11-18T22:30:03Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:09Z,2025-11-18T22:30:09Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:15Z,2025-11-18T22:30:15Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:18Z,2025-11-18T22:30:18Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:30:21Z,2025-11-18T22:30:21Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:30:24Z,2025-11-18T22:30:24Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:27Z,2025-11-18T22:30:27Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:30Z,2025-11-18T22:30:30Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:33Z,2025-11-18T22:30:33Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:30:36Z,2025-11-18T22:30:36Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:30:39Z,2025-11-18T22:30:39Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:30:48Z,2025-11-18T22:30:48Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:30:54Z,2025-11-18T22:30:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:31:00Z,2025-11-18T22:31:00Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:31:03Z,2025-11-18T22:31:03Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:31:06Z,2025-11-18T22:31:06Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:31:09Z,2025-11-18T22:31:09Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:31:12Z,2025-11-18T22:31:12Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:31:15Z,2025-11-18T22:31:15Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:31:21Z,2025-11-18T22:31:21Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:31:24Z,2025-11-18T22:31:24Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:31:27Z,2025-11-18T22:31:27Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:31:30Z,2025-11-18T22:31:30Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:31:33Z,2025-11-18T22:31:33Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:31:36Z,2025-11-18T22:31:36Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:31:39Z,2025-11-18T22:31:39Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:31:42Z,2025-11-18T22:31:42Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:31:45Z,2025-11-18T22:31:45Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:31:51Z,2025-11-18T22:31:51Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:31:54Z,2025-11-18T22:31:54Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:32:00Z,2025-11-18T22:32:00Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:32:03Z,2025-11-18T22:32:03Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:32:06Z,2025-11-18T22:32:06Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:32:09Z,2025-11-18T22:32:09Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:32:12Z,2025-11-18T22:32:12Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:32:15Z,2025-11-18T22:32:15Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:32:18Z,2025-11-18T22:32:18Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:32:21Z,2025-11-18T22:32:21Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:32:24Z,2025-11-18T22:32:24Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:32:27Z,2025-11-18T22:32:27Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:32:30Z,2025-11-18T22:32:30Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:32:33Z,2025-11-18T22:32:33Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:32:36Z,2025-11-18T22:32:36Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:32:39Z,2025-11-18T22:32:39Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:32:42Z,2025-11-18T22:32:42Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:32:45Z,2025-11-18T22:32:45Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:32:48Z,2025-11-18T22:32:48Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:32:51Z,2025-11-18T22:32:51Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:32:54Z,2025-11-18T22:32:54Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:32:57Z,2025-11-18T22:32:57Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:00Z,2025-11-18T22:33:00Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:03Z,2025-11-18T22:33:03Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:33:06Z,2025-11-18T22:33:06Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:33:09Z,2025-11-18T22:33:09Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:33:12Z,2025-11-18T22:33:12Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:15Z,2025-11-18T22:33:15Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:33:18Z,2025-11-18T22:33:18Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:33:21Z,2025-11-18T22:33:21Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:33:24Z,2025-11-18T22:33:24Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:33:27Z,2025-11-18T22:33:27Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:30Z,2025-11-18T22:33:30Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:33:33Z,2025-11-18T22:33:33Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:33:36Z,2025-11-18T22:33:36Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:39Z,2025-11-18T22:33:39Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:42Z,2025-11-18T22:33:42Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:33:45Z,2025-11-18T22:33:45Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:48Z,2025-11-18T22:33:48Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:33:51Z,2025-11-18T22:33:51Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:33:54Z,2025-11-18T22:33:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:33:57Z,2025-11-18T22:33:57Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:00Z,2025-11-18T22:34:00Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:34:03Z,2025-11-18T22:34:03Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:34:06Z,2025-11-18T22:34:06Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:09Z,2025-11-18T22:34:09Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:12Z,2025-11-18T22:34:12Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:15Z,2025-11-18T22:34:15Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:18Z,2025-11-18T22:34:18Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:34:24Z,2025-11-18T22:34:24Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:27Z,2025-11-18T22:34:27Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:30Z,2025-11-18T22:34:30Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:33Z,2025-11-18T22:34:33Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:34:39Z,2025-11-18T22:34:39Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:42Z,2025-11-18T22:34:42Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:34:45Z,2025-11-18T22:34:45Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:34:54Z,2025-11-18T22:34:54Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:34:57Z,2025-11-18T22:34:57Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:35:00Z,2025-11-18T22:35:00Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:35:03Z,2025-11-18T22:35:03Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
